id,deviceid,valid,latitude,longitude,devicetime,speed,attributes
1228609,16,1,19.478930666666667,-98.125378,2019-04-04 05:20:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228644,16,1,19.478930666666667,-98.125378,2019-04-04 05:20:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228677,16,1,19.478930666666667,-98.125378,2019-04-04 05:21:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228711,16,1,19.478930666666667,-98.125378,2019-04-04 05:21:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228748,16,1,19.478930666666667,-98.125378,2019-04-04 05:21:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228776,16,1,19.478930666666667,-98.125378,2019-04-04 05:21:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228809,16,1,19.478930666666667,-98.125378,2019-04-04 05:21:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228845,16,1,19.478930666666667,-98.125378,2019-04-04 05:21:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228877,16,1,19.478930666666667,-98.125378,2019-04-04 05:22:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228910,16,1,19.478930666666667,-98.125378,2019-04-04 05:22:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228940,16,1,19.478930666666667,-98.125378,2019-04-04 05:22:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1228973,16,1,19.478930666666667,-98.125378,2019-04-04 05:22:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229006,16,1,19.478930666666667,-98.125378,2019-04-04 05:22:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229043,16,1,19.478930666666667,-98.125378,2019-04-04 05:22:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229076,16,1,19.478930666666667,-98.125378,2019-04-04 05:23:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229109,16,1,19.478930666666667,-98.125378,2019-04-04 05:23:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
